[DEBUG] [2022-11-07 16:05:02] AbstractApplicationContext.prepareRefresh(629) | Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@17c68925
[DEBUG] [2022-11-07 16:05:03] GroupServiceImpl.<init>(45) | insert group: 1 for peer 127.0.0.1:20200
[DEBUG] [2022-11-07 16:05:03] GroupManagerServiceImpl.getAndUpdateBlockNumberForAllPeers(528) | g: 1, getAndUpdateBlockNumberForAllPeers, group availablePeers:[127.0.0.1:20200]
[DEBUG] [2022-11-07 16:05:03] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 0164532d25b444d89fc6ff885ca0aeda, msgType : 18
[DEBUG] [2022-11-07 16:05:03] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20200, updated blockNumber: 13, groupId: 1
[DEBUG] [2022-11-07 16:05:03] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 13, nodeWithLatestBlockNumber:[127.0.0.1:20200]
[DEBUG] [2022-11-07 16:05:03] GroupManagerServiceImpl.fetchAndUpdateBlockNumberInfo(542) | fetch and update the blockNumber information, groupId: 1, peer:127.0.0.1:20200, blockNumber: 13
[DEBUG] [2022-11-07 16:05:03] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 3a503f56d1364eb08d7dd45a2e21517b, msgType : 18
[DEBUG] [2022-11-07 16:05:03] GroupServiceImpl.insertNode(84) | g:1, insertNode=127.0.0.1:20201, nodeSize=2, blockNumberInfoSize=1
[DEBUG] [2022-11-07 16:05:03] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 8deef3a7a17549d7a9ccb1d35b8b175a, msgType : 18
[DEBUG] [2022-11-07 16:05:03] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20201, updated blockNumber: 13, groupId: 1
[DEBUG] [2022-11-07 16:05:03] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 13, nodeWithLatestBlockNumber:[127.0.0.1:20200, 127.0.0.1:20201]
[DEBUG] [2022-11-07 16:05:03] GroupManagerServiceImpl.fetchAndUpdateBlockNumberInfo(542) | fetch and update the blockNumber information, groupId: 1, peer:127.0.0.1:20201, blockNumber: 13
[DEBUG] [2022-11-07 16:05:03] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 40f5d6051d5647a59666172fbab8761a, msgType : 18
[DEBUG] [2022-11-07 16:05:03] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 17c547898e7b4d63aaf01b4834b4cead, msgType : 18
[DEBUG] [2022-11-07 16:05:03] GroupManagerServiceImpl.start(445) | start GroupManagerService...
[INFO] [2022-11-07 16:05:03] BcosSDK.<init>(98) | create BcosSDK, create groupManagerService success
[DEBUG] [2022-11-07 16:05:03] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 9088f13572ec48cc987a772513f63142, msgType : 18
[DEBUG] [2022-11-07 16:05:03] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 59c3760dabe245778c058c8ebed5599e, msgType : 18
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] GroupManagerServiceImpl.setAmop(806) | register blockNotify for 127.0.0.1:20200, groupList: [1]
[DEBUG] [2022-11-07 16:05:04] TopicManager.updateBlockNotify(158) | update block notify, peer: 127.0.0.1:20200, groupInfo: [1]
[DEBUG] [2022-11-07 16:05:04] TopicManager.updateBlockNotify(163) | add block notify, peer: 127.0.0.1:20200, topic: _block_notify_1
[INFO] [2022-11-07 16:05:04] AmopImp.sendSubscribe(216) | update subscribe inform 2 peers
[DEBUG] [2022-11-07 16:05:04] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20200, topics:["_block_notify_1"]
[DEBUG] [2022-11-07 16:05:04] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20201, topics:[]
[DEBUG] [2022-11-07 16:05:04] GroupManagerServiceImpl.setAmop(806) | register blockNotify for 127.0.0.1:20201, groupList: [1]
[DEBUG] [2022-11-07 16:05:04] TopicManager.updateBlockNotify(158) | update block notify, peer: 127.0.0.1:20201, groupInfo: [1]
[DEBUG] [2022-11-07 16:05:04] TopicManager.updateBlockNotify(163) | add block notify, peer: 127.0.0.1:20201, topic: _block_notify_1
[INFO] [2022-11-07 16:05:04] AmopImp.sendSubscribe(216) | update subscribe inform 2 peers
[DEBUG] [2022-11-07 16:05:04] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20200, topics:["_block_notify_1"]
[DEBUG] [2022-11-07 16:05:04] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20201, topics:["_block_notify_1"]
[INFO] [2022-11-07 16:05:04] AmopImp.start(188) | amop module started
[INFO] [2022-11-07 16:05:04] AmopImp.sendSubscribe(216) | update subscribe inform 2 peers
[DEBUG] [2022-11-07 16:05:04] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20200, topics:["_block_notify_1"]
[DEBUG] [2022-11-07 16:05:04] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20201, topics:["_block_notify_1"]
[INFO] [2022-11-07 16:05:04] BcosSDK.<init>(103) | create BcosSDK, create Amop success
[DEBUG] [2022-11-07 16:05:04] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : efe8474ed35347efaf01e9d785b4e235, msgType : 18
[DEBUG] [2022-11-07 16:05:04] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 4cb2b29877ca46d29e7c468a7a9e9177, msgType : 18
[DEBUG] [2022-11-07 16:05:04] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 7103df1523cb4abb8aac51834d4a3e9d, msgType : 18
[DEBUG] [2022-11-07 16:05:04] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : c838c801a59140579c795fd72dbad3af, msgType : 18
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[INFO] [2022-11-07 16:05:04] Client.build(114) | build client success for group 1, crypto type 0
[INFO] [2022-11-07 16:05:04] BcosSDK.getClient(178) | create client for group 1 success
[DEBUG] [2022-11-07 16:05:04] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 772e9dbb7f394b9fbe6aae42b9cfd168, msgType : 18
[DEBUG] [2022-11-07 16:05:04] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 4013e831c031400e9cc74862469e6ed6, msgType : 18
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-07 16:05:04] ZSClient.initialize(39) | create client for group1, account address is 0xd5dd3d7775568cbdddda8c279601907ba2ec15e7
[DEBUG] [2022-11-07 16:05:04] TransactionProcessorFactory.getChainIdAndGroupId(35) | getNodeVersion before createTransactionManager, binaryVerison: 2.9.1, supportedVersion:2.9.1
[DEBUG] [2022-11-07 16:05:04] TransactionProcessorFactory.getChainIdAndGroupId(49) | createTransactionManager for >=rc2 node, chainId: 1, groupId: 1
[DEBUG] [2022-11-07 16:05:04] TransactionProcessorFactory.getChainIdAndGroupId(35) | getNodeVersion before createTransactionManager, binaryVerison: 2.9.1, supportedVersion:2.9.1
[DEBUG] [2022-11-07 16:05:04] TransactionProcessorFactory.getChainIdAndGroupId(49) | createTransactionManager for >=rc2 node, chainId: 1, groupId: 1
[INFO] [2022-11-07 16:05:04] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-11-07 16:05:04] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 4b8a136de78141c69b171320ff4d5450, msgType : 18
[DEBUG] [2022-11-07 16:05:04] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2022-11-07 16:05:04] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2022-11-07 16:05:04] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2022-11-07 16:05:04] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2022-11-07 16:05:04] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 4b8a136de78141c69b171320ff4d5450, msgType : 4096
[DEBUG] [2022-11-07 16:05:04] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2022-11-07 16:05:04] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20200, updated blockNumber: 14, groupId: 1
[DEBUG] [2022-11-07 16:05:04] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 14, nodeWithLatestBlockNumber:[127.0.0.1:20200]
[DEBUG] [2022-11-07 16:05:04] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20201, updated blockNumber: 14, groupId: 1
[DEBUG] [2022-11-07 16:05:04] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 14, nodeWithLatestBlockNumber:[127.0.0.1:20200, 127.0.0.1:20201]
[DEBUG] [2022-11-07 16:07:09] AbstractApplicationContext.prepareRefresh(629) | Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@57829d67
[DEBUG] [2022-11-07 16:07:09] XmlBeanDefinitionReader.doLoadBeanDefinitions(393) | Loaded 3 bean definitions from class path resource [applicationContext.xml]
[DEBUG] [2022-11-07 16:07:09] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'defaultConfigProperty'
[DEBUG] [2022-11-07 16:07:09] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'defaultConfigOption'
[DEBUG] [2022-11-07 16:07:09] CryptoMaterialConfig.<init>(137) | Load cryptoMaterial, caCertPath: conf/ca.crt, sdkCertPath: conf/sdk.crt, sdkPrivateKeyPath:conf/sdk.key, enSSLCertPath: null, enSSLPrivateKeyPath:null
[DEBUG] [2022-11-07 16:07:09] InternalLoggerFactory.useSlf4JLoggerFactory(63) | Using SLF4J as the default logging framework
[DEBUG] [2022-11-07 16:07:09] NetUtil.<clinit>(136) | -Djava.net.preferIPv4Stack: false
[DEBUG] [2022-11-07 16:07:09] NetUtil.<clinit>(137) | -Djava.net.preferIPv6Addresses: false
[DEBUG] [2022-11-07 16:07:09] NetUtilInitializations.determineLoopback(129) | Loopback interface: lo0 (lo0, 0:0:0:0:0:0:0:1%lo0)
[DEBUG] [2022-11-07 16:07:09] PlatformDependent0.explicitNoUnsafeCause0(495) | -Dio.netty.noUnsafe: false
[DEBUG] [2022-11-07 16:07:09] PlatformDependent0.javaVersion0(998) | Java version: 16
[DEBUG] [2022-11-07 16:07:09] PlatformDependent0.<clinit>(136) | sun.misc.Unsafe.theUnsafe: available
[DEBUG] [2022-11-07 16:07:09] PlatformDependent0.<clinit>(160) | sun.misc.Unsafe.copyMemory: available
[DEBUG] [2022-11-07 16:07:09] PlatformDependent0.<clinit>(192) | sun.misc.Unsafe.storeFence: available
[DEBUG] [2022-11-07 16:07:09] PlatformDependent0.<clinit>(235) | java.nio.Buffer.address: available
[DEBUG] [2022-11-07 16:07:09] PlatformDependent0.<clinit>(319) | direct buffer constructor: unavailable: Reflective setAccessible(true) disabled
[DEBUG] [2022-11-07 16:07:09] PlatformDependent0.<clinit>(384) | java.nio.Bits.unaligned: available, true
[DEBUG] [2022-11-07 16:07:09] PlatformDependent0.<clinit>(451) | jdk.internal.misc.Unsafe.allocateUninitializedArray(int): unavailable: class io.netty.util.internal.PlatformDependent0$7 cannot access class jdk.internal.misc.Unsafe (in module java.base) because module java.base does not export jdk.internal.misc to unnamed module @5bb4f7d1
[DEBUG] [2022-11-07 16:07:09] PlatformDependent0.<clinit>(481) | java.nio.DirectByteBuffer.<init>(long, int): unavailable
[DEBUG] [2022-11-07 16:07:09] PlatformDependent.unsafeUnavailabilityCause0(1120) | sun.misc.Unsafe: available
[DEBUG] [2022-11-07 16:07:09] PlatformDependent.estimateMaxDirectMemory(1231) | maxDirectMemory: 4294967296 bytes (maybe)
[DEBUG] [2022-11-07 16:07:09] PlatformDependent.tmpdir0(1250) | -Dio.netty.tmpdir: /var/folders/rc/fnqhpbkd16z6v2b00r9wk_xr0000gn/T (java.io.tmpdir)
[DEBUG] [2022-11-07 16:07:09] PlatformDependent.bitMode0(1329) | -Dio.netty.bitMode: 64 (sun.arch.data.model)
[DEBUG] [2022-11-07 16:07:09] PlatformDependent.isOsx0(1088) | Platform: MacOS
[DEBUG] [2022-11-07 16:07:09] PlatformDependent.<clinit>(178) | -Dio.netty.maxDirectMemory: -1 bytes
[DEBUG] [2022-11-07 16:07:09] PlatformDependent.<clinit>(185) | -Dio.netty.uninitializedArrayAllocationThreshold: -1
[DEBUG] [2022-11-07 16:07:09] CleanerJava9.<clinit>(71) | java.nio.ByteBuffer.cleaner(): available
[DEBUG] [2022-11-07 16:07:09] PlatformDependent.<clinit>(205) | -Dio.netty.noPreferDirect: false
[DEBUG] [2022-11-07 16:07:09] NetUtil$SoMaxConnAction.run(191) | Failed to get SOMAXCONN from sysctl and file /proc/sys/net/core/somaxconn. Default: 128
[DEBUG] [2022-11-07 16:07:09] ThreadPoolConfig.<init>(54) | Init ThreadPoolConfig, channelProcessorThreadSize: 16, receiptProcessorThreadSize: 16, maxBlockingQueueSize: 102400
[DEBUG] [2022-11-07 16:07:09] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'bcosSDK'
[DEBUG] [2022-11-07 16:07:09] ResourceLeakDetector.<clinit>(129) | -Dio.netty.leakDetection.level: simple
[DEBUG] [2022-11-07 16:07:09] ResourceLeakDetector.<clinit>(130) | -Dio.netty.leakDetection.targetRecords: 4
[DEBUG] [2022-11-07 16:07:09] ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory.newResourceLeakDetector(196) | Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@37271612
[DEBUG] [2022-11-07 16:07:09] PlatformDependent$Mpsc.<clinit>(971) | org.jctools-core.MpscChunkedArrayQueue: available
[DEBUG] [2022-11-07 16:07:09] InternalThreadLocalMap.<clinit>(86) | -Dio.netty.threadLocalMap.stringBuilder.initialSize: 1024
[DEBUG] [2022-11-07 16:07:09] InternalThreadLocalMap.<clinit>(89) | -Dio.netty.threadLocalMap.stringBuilder.maxSize: 4096
[INFO] [2022-11-07 16:07:09] ConnectionManager.<init>(88) |  all connections, size: 2, list: [ConnectionInfo{host='127.0.0.1', port=20200}, ConnectionInfo{host='127.0.0.1', port=20201}]
[INFO] [2022-11-07 16:07:09] NetworkImp.start(167) | 
* TRACE INFORMATION:
----------------------------
====> STEP1: try to connect nodes with ecdsa context...

[INFO] [2022-11-07 16:07:09] NetworkImp.start(174) | ====> <==== STEP1-1: Load certificates for ecdsa context success..., start connManager with ECDSA sslContext
[DEBUG] [2022-11-07 16:07:09] ConnectionManager.startConnect(99) |  start connect. 
[DEBUG] [2022-11-07 16:07:09] MultithreadEventLoopGroup.<clinit>(44) | -Dio.netty.eventLoopThreads: 16
[DEBUG] [2022-11-07 16:07:09] NioEventLoop.<clinit>(109) | -Dio.netty.noKeySetOptimization: false
[DEBUG] [2022-11-07 16:07:09] NioEventLoop.<clinit>(110) | -Dio.netty.selectorAutoRebuildThreshold: 512
[INFO] [2022-11-07 16:07:09] ConnectionManager.initSslContext(238) |  build ECDSA ssl context with configured certificates 
[DEBUG] [2022-11-07 16:07:09] AbstractByteBuf.<clinit>(63) | -Dio.netty.buffer.checkAccessible: true
[DEBUG] [2022-11-07 16:07:09] AbstractByteBuf.<clinit>(64) | -Dio.netty.buffer.checkBounds: true
[DEBUG] [2022-11-07 16:07:09] ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory.newResourceLeakDetector(196) | Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@26ceffa8
[DEBUG] [2022-11-07 16:07:09] PooledByteBufAllocator.<clinit>(157) | -Dio.netty.allocator.numHeapArenas: 16
[DEBUG] [2022-11-07 16:07:09] PooledByteBufAllocator.<clinit>(158) | -Dio.netty.allocator.numDirectArenas: 16
[DEBUG] [2022-11-07 16:07:09] PooledByteBufAllocator.<clinit>(160) | -Dio.netty.allocator.pageSize: 8192
[DEBUG] [2022-11-07 16:07:09] PooledByteBufAllocator.<clinit>(165) | -Dio.netty.allocator.maxOrder: 9
[DEBUG] [2022-11-07 16:07:09] PooledByteBufAllocator.<clinit>(169) | -Dio.netty.allocator.chunkSize: 4194304
[DEBUG] [2022-11-07 16:07:09] PooledByteBufAllocator.<clinit>(170) | -Dio.netty.allocator.smallCacheSize: 256
[DEBUG] [2022-11-07 16:07:09] PooledByteBufAllocator.<clinit>(171) | -Dio.netty.allocator.normalCacheSize: 64
[DEBUG] [2022-11-07 16:07:09] PooledByteBufAllocator.<clinit>(172) | -Dio.netty.allocator.maxCachedBufferCapacity: 32768
[DEBUG] [2022-11-07 16:07:09] PooledByteBufAllocator.<clinit>(173) | -Dio.netty.allocator.cacheTrimInterval: 8192
[DEBUG] [2022-11-07 16:07:09] PooledByteBufAllocator.<clinit>(174) | -Dio.netty.allocator.cacheTrimIntervalMillis: 0
[DEBUG] [2022-11-07 16:07:09] PooledByteBufAllocator.<clinit>(175) | -Dio.netty.allocator.useCacheForAllThreads: false
[DEBUG] [2022-11-07 16:07:09] PooledByteBufAllocator.<clinit>(176) | -Dio.netty.allocator.maxCachedByteBuffersPerChunk: 1023
[DEBUG] [2022-11-07 16:07:09] ByteBufUtil.<clinit>(87) | -Dio.netty.allocator.type: pooled
[DEBUG] [2022-11-07 16:07:09] ByteBufUtil.<clinit>(96) | -Dio.netty.threadLocalDirectBufferSize: 0
[DEBUG] [2022-11-07 16:07:09] ByteBufUtil.<clinit>(99) | -Dio.netty.maxThreadLocalCharBufferSize: 16384
[DEBUG] [2022-11-07 16:07:09] NativeLibraryLoader.<clinit>(78) | -Dio.netty.native.workdir: /var/folders/rc/fnqhpbkd16z6v2b00r9wk_xr0000gn/T (io.netty.tmpdir)
[DEBUG] [2022-11-07 16:07:09] NativeLibraryLoader.<clinit>(83) | -Dio.netty.native.deleteLibAfterLoading: true
[DEBUG] [2022-11-07 16:07:09] NativeLibraryLoader.<clinit>(87) | -Dio.netty.native.tryPatchShadedId: true
[DEBUG] [2022-11-07 16:07:09] NativeLibraryLoader.<clinit>(91) | -Dio.netty.native.detectNativeLibraryDuplicates: true
[DEBUG] [2022-11-07 16:07:09] NativeLibraryLoader.loadLibrary(384) | Successfully loaded the library /var/folders/rc/fnqhpbkd16z6v2b00r9wk_xr0000gn/T/libnetty_tcnative_osx_x86_6411896226488408930500.dylib
[DEBUG] [2022-11-07 16:07:09] NativeLibraryLoader.loadFirstAvailable(106) | Loaded library with name 'netty_tcnative_osx_x86_64'
[DEBUG] [2022-11-07 16:07:09] OpenSsl.<clinit>(159) | Initialize netty-tcnative using engine: 'default'
[DEBUG] [2022-11-07 16:07:09] OpenSsl.<clinit>(184) | netty-tcnative using native library: OpenSSL/TaSSL 1.0.2o  27 Mar 2018
[DEBUG] [2022-11-07 16:07:09] ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory.newResourceLeakDetector(196) | Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@14d14731
[DEBUG] [2022-11-07 16:07:09] Recycler.<clinit>(85) | -Dio.netty.recycler.maxCapacityPerThread: 4096
[DEBUG] [2022-11-07 16:07:09] Recycler.<clinit>(86) | -Dio.netty.recycler.ratio: 8
[DEBUG] [2022-11-07 16:07:09] Recycler.<clinit>(87) | -Dio.netty.recycler.chunkSize: 32
[DEBUG] [2022-11-07 16:07:09] Recycler.<clinit>(88) | -Dio.netty.recycler.blocking: false
[INFO] [2022-11-07 16:07:09] OpenSsl.<clinit>(357) | Using supported configured namedGroups: [SM2, secp256k1, secp256r1, secp384r1, secp521r1]. Unsupported namedGroups: [x25519]. 
[DEBUG] [2022-11-07 16:07:09] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384 => ECDHE-RSA-AES256-GCM-SHA384
[DEBUG] [2022-11-07 16:07:09] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_ECDHE_RSA_WITH_AES_256_GCM_SHA384 => ECDHE-RSA-AES256-GCM-SHA384
[DEBUG] [2022-11-07 16:07:09] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384 => ECDHE-ECDSA-AES256-GCM-SHA384
[DEBUG] [2022-11-07 16:07:09] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384 => ECDHE-ECDSA-AES256-GCM-SHA384
[DEBUG] [2022-11-07 16:07:09] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384 => ECDHE-RSA-AES256-SHA384
[DEBUG] [2022-11-07 16:07:09] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_ECDHE_RSA_WITH_AES_256_CBC_SHA384 => ECDHE-RSA-AES256-SHA384
[DEBUG] [2022-11-07 16:07:09] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA384 => ECDHE-ECDSA-AES256-SHA384
[DEBUG] [2022-11-07 16:07:09] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_ECDHE_ECDSA_WITH_AES_256_CBC_SHA384 => ECDHE-ECDSA-AES256-SHA384
[DEBUG] [2022-11-07 16:07:09] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA => ECDHE-RSA-AES256-SHA
[DEBUG] [2022-11-07 16:07:09] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_ECDHE_RSA_WITH_AES_256_CBC_SHA => ECDHE-RSA-AES256-SHA
[DEBUG] [2022-11-07 16:07:09] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA => ECDHE-ECDSA-AES256-SHA
[DEBUG] [2022-11-07 16:07:09] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_ECDHE_ECDSA_WITH_AES_256_CBC_SHA => ECDHE-ECDSA-AES256-SHA
[DEBUG] [2022-11-07 16:07:09] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_SRP_DSS_WITH_AES_256_CBC_SHA => SRP-DSS-AES-256-CBC-SHA
[DEBUG] [2022-11-07 16:07:09] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_SRP_DSS_WITH_AES_256_CBC_SHA => SRP-DSS-AES-256-CBC-SHA
[DEBUG] [2022-11-07 16:07:09] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_SRP_RSA_WITH_AES_256_CBC_SHA => SRP-RSA-AES-256-CBC-SHA
[DEBUG] [2022-11-07 16:07:09] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_SRP_RSA_WITH_AES_256_CBC_SHA => SRP-RSA-AES-256-CBC-SHA
[DEBUG] [2022-11-07 16:07:09] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_SRP_WITH_AES_256_CBC_SHA => SRP-AES-256-CBC-SHA
[DEBUG] [2022-11-07 16:07:09] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_SRP_WITH_AES_256_CBC_SHA => SRP-AES-256-CBC-SHA
