[DEBUG] [2023-04-12 10:24:45] AbstractApplicationContext.prepareRefresh(629) | Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@6df65e26
[DEBUG] [2023-04-12 10:30:23] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 1e29f081ef52489fb3fc9417870e2c14, msgType : 19
[DEBUG] [2023-04-12 10:30:23] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 7b8f30659e4949ed98842db7ca23f76b, msgType : 19
[DEBUG] [2023-04-12 10:30:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 6a19371b7f4e4c74857838c7d941fc07, msgType : 19
[DEBUG] [2023-04-12 10:30:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 1e2359100be94e4a897849367de93c8d, msgType : 19
[DEBUG] [2023-04-12 10:30:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : cb66a3b2b6064ee494dbab5fd8c14c75, msgType : 19
[DEBUG] [2023-04-12 10:30:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 96bc77e0ebf845629068b003cbc45e33, msgType : 19
[INFO] [2023-04-12 10:30:28] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-04-12 10:30:29] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 9f8fcfb024e14787bfc441cb06682752, msgType : 19
[DEBUG] [2023-04-12 10:30:29] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : c2798ce71c42436e9b8455ddf62ea946, msgType : 19
[DEBUG] [2023-04-12 10:30:31] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : a52391adfc3a49b2bf49dd5c4a205d90, msgType : 19
[DEBUG] [2023-04-12 10:30:31] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 89c37551c826452385cb1d464d053ebb, msgType : 19
[DEBUG] [2023-04-12 10:30:33] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : d3d6c6f41db040cd83b4d7791aba16af, msgType : 19
[DEBUG] [2023-04-12 10:30:33] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 3ede7be4193d4b06bd375dca1dd510ab, msgType : 19
[DEBUG] [2023-04-12 10:30:35] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 343a97892a0a45e98032caf648a60b01, msgType : 19
[DEBUG] [2023-04-12 10:30:35] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 912a6d1766a940d6857bc0e2f60479f0, msgType : 19
[DEBUG] [2023-04-12 10:30:37] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 371d1f4ea68840718cb898a609ffa8e6, msgType : 19
[DEBUG] [2023-04-12 10:30:37] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 0eba17ac9b4f4f72a72ff0bbdf033058, msgType : 19
[INFO] [2023-04-12 10:30:38] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-04-12 10:30:39] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 6101d3af3cd14c4886d6e7e96a65c0df, msgType : 19
[DEBUG] [2023-04-12 10:30:39] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : c0a47c85c1ed4e08a75104958989791d, msgType : 19
[DEBUG] [2023-04-12 10:30:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 889309effaaa481183a9682a490b9963, msgType : 19
[DEBUG] [2023-04-12 10:30:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 401dc44bdf0a4a678329e96e6dc549da, msgType : 19
[DEBUG] [2023-04-12 10:30:43] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : a4426359a2ad49d196bb455aba2fe0ad, msgType : 19
[DEBUG] [2023-04-12 10:30:43] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : f5e236cac07044a6868c7252d48c8d30, msgType : 19
[DEBUG] [2023-04-12 10:30:45] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 4d895e95e2074a8fa96db7e160bdab2c, msgType : 19
[DEBUG] [2023-04-12 10:30:45] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 468ae94e349048028dfa436a95403ca7, msgType : 19
[DEBUG] [2023-04-12 10:30:47] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 92c24daa185d42e38b6c68d9e57a70a3, msgType : 19
[DEBUG] [2023-04-12 10:30:47] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : f0d3d12d6aca4ccca5ef9944a80630b3, msgType : 19
[DEBUG] [2023-04-12 10:30:47] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 51ee88d0ad184877b68c61a546cd7805, msgType : 18
[DEBUG] [2023-04-12 10:30:47] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : ec1e44e6cba9493ab8ccf9c739c3a4a6, msgType : 18
[INFO] [2023-04-12 10:30:48] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-04-12 10:30:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 764edea367a842028de5406e55d21fde, msgType : 19
[DEBUG] [2023-04-12 10:30:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 44bff2da31854a5c86cc426856930cef, msgType : 19
[DEBUG] [2023-04-12 10:30:51] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 8c1528f79cb04907b46efa592fbfe366, msgType : 19
[DEBUG] [2023-04-12 10:30:51] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : da00cae28a374f4092da8ce50b3de4ca, msgType : 19
[DEBUG] [2023-04-12 10:30:53] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : ea376c159fb540b3b73eb4609cf89ed9, msgType : 19
[DEBUG] [2023-04-12 10:30:53] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : a0a40b961bf34487b4ea1729e33598af, msgType : 19
[DEBUG] [2023-04-12 10:30:55] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 44b98ed374c849b9965ac53e2c5a803f, msgType : 19
[DEBUG] [2023-04-12 10:30:55] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 94f8b51d9e0e4b92913877611e25b114, msgType : 19
[DEBUG] [2023-04-12 10:30:57] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : ebeb9d36e2b1403893d89c211445a095, msgType : 19
[DEBUG] [2023-04-12 10:30:57] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 4739c7c389ae45eabba5104035150b10, msgType : 19
[INFO] [2023-04-12 10:30:58] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-04-12 10:30:59] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 0e5ab2fa3dc34d11aaa5962b2a7da165, msgType : 19
[DEBUG] [2023-04-12 10:30:59] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 51d23ff4ba284672b7fac7918a8f2d22, msgType : 19
[DEBUG] [2023-04-12 10:31:01] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : e5041a3f21f74a67a0e6090fd88cf8ad, msgType : 19
[DEBUG] [2023-04-12 10:31:01] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 87613b8362f6425ab66e8e2dd97cace5, msgType : 19
[DEBUG] [2023-04-12 10:31:03] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 57e4cec7856d4f1184b665c87e74b854, msgType : 19
[DEBUG] [2023-04-12 10:31:03] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 95c4528ca2e34443a33271c9f87d3d41, msgType : 19
[DEBUG] [2023-04-12 10:31:05] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : aa74347141db440d95d9eb189a7f6dee, msgType : 19
[DEBUG] [2023-04-12 10:31:05] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : a018dbbfe166484aade9df505159c7b5, msgType : 19
[DEBUG] [2023-04-12 10:31:07] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 69b5d29ee01b4ce7a3fac6c37611cfc4, msgType : 19
[DEBUG] [2023-04-12 10:31:07] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : db23826bf980487fa0e94ce277aad637, msgType : 19
[INFO] [2023-04-12 10:31:08] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-04-12 10:31:09] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 3bd0d2e0300c40d9aa5bf7facb98eeaf, msgType : 19
[DEBUG] [2023-04-12 10:31:09] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 9c29707e4d8c4ec3b407974ed379020a, msgType : 19
[DEBUG] [2023-04-12 10:31:11] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : f991140d90f14815b8ed63ff013fa529, msgType : 19
[DEBUG] [2023-04-12 10:31:11] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 5f1b24a6e15a4038b37a080cc32fb7cb, msgType : 19
[DEBUG] [2023-04-12 10:31:13] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : ac22c924a12d44aba0a12dffdb487257, msgType : 19
[DEBUG] [2023-04-12 10:31:13] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : fb894cf6cb704c66a5ae0e007cf8d52a, msgType : 19
[DEBUG] [2023-04-12 10:31:15] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 996b945c3f8e4d98b74f246253f2bade, msgType : 19
[DEBUG] [2023-04-12 10:31:15] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : b5b2063f7c224b979074058720e97fa4, msgType : 19
[DEBUG] [2023-04-12 10:31:17] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 65e9c143e6e44bf29b77674969f94e27, msgType : 19
[DEBUG] [2023-04-12 10:31:17] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : b61b40810c2744ab99d798f9e4d29e19, msgType : 19
[INFO] [2023-04-12 10:31:18] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-04-12 10:31:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 12e34972c0f94db893b77e0d79d5e7bf, msgType : 19
[DEBUG] [2023-04-12 10:31:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 9592714f5a64427a962a4b1fb860f356, msgType : 19
[DEBUG] [2023-04-12 10:31:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : dde1bf06b1ad498aaa53c0c4e256ec7a, msgType : 19
[DEBUG] [2023-04-12 10:31:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 994a5655a26c423797216fcd8485257a, msgType : 19
[DEBUG] [2023-04-12 10:31:23] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 6e3c494024ec4ac386e0fd48e323db8a, msgType : 19
[DEBUG] [2023-04-12 10:31:23] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 70afc9cec9a54372a2d606c51d3fa2c4, msgType : 19
[DEBUG] [2023-04-12 10:31:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : b96e11c1b02b4a84b813cbf23099cbae, msgType : 19
[DEBUG] [2023-04-12 10:31:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 70a03561fb4e4b78aa7d029073e338af, msgType : 19
[DEBUG] [2023-04-12 10:31:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 5047823cc3864b29bc608f97ff732d09, msgType : 19
[DEBUG] [2023-04-12 10:31:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 5f72c919638f49c2bb1b123fbf22ccfe, msgType : 19
[INFO] [2023-04-12 10:31:28] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-04-12 10:31:29] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 3eae438c344345acb632ae1a48901db4, msgType : 19
[DEBUG] [2023-04-12 10:31:29] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 739343e9772c48b28125665fa1f18fb5, msgType : 19
[DEBUG] [2023-04-12 10:31:31] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : a7f2bc749b134be79959c2a44b3bc4a9, msgType : 19
[DEBUG] [2023-04-12 10:31:31] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 8f69931b14eb49bca2e4f9c143555a03, msgType : 19
[DEBUG] [2023-04-12 10:31:33] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : b157d75c835c47379b1dab24a1df2437, msgType : 19
[DEBUG] [2023-04-12 10:31:33] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 54ce7e6901e543929fadf1d784ca6fcb, msgType : 19
[DEBUG] [2023-04-12 10:31:35] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : d6c022bd9bc9406faa91d81b159177f3, msgType : 19
[DEBUG] [2023-04-12 10:31:35] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 59778b0f86f14e7b89d8c6b816693d3c, msgType : 19
[DEBUG] [2023-04-12 10:31:37] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : f15fb26bdf4d4f699d7979d33bde01ea, msgType : 19
[DEBUG] [2023-04-12 10:31:37] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 758b9d22ee2b46828a75bdcf0848fc1c, msgType : 19
[INFO] [2023-04-12 10:31:38] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-04-12 10:31:39] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 48400e5eb9604484a4ae34c43aef5a5e, msgType : 19
[DEBUG] [2023-04-12 10:31:39] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 9761b59aa50d4d97922a71221cfebf20, msgType : 19
[DEBUG] [2023-04-12 10:31:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : eae5de3fcf2d4dc4a33a4877b62be9b0, msgType : 19
[DEBUG] [2023-04-12 10:31:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : bec15ee3f38d44199cdc22b779e24fd3, msgType : 19
[DEBUG] [2023-04-12 10:31:43] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 41d5d6e69d274e5abea4183f9f023d8b, msgType : 19
[DEBUG] [2023-04-12 10:31:43] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e1892e2fd2a945f397bd587e6b9b3227, msgType : 19
[DEBUG] [2023-04-12 10:31:45] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 3acd149beb9c4e938486c3e268298960, msgType : 19
[DEBUG] [2023-04-12 10:31:45] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : becc314f1fb74a98ab7f36c27f40314e, msgType : 19
[DEBUG] [2023-04-12 10:31:47] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 5724c6bc7d42436880403a8213f45d7b, msgType : 19
[DEBUG] [2023-04-12 10:31:47] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 8e1bd67446464099b399d2f3662cdd97, msgType : 19
[DEBUG] [2023-04-12 10:31:47] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 4989a6f1af2b419093afea5cb007a3ea, msgType : 18
[DEBUG] [2023-04-12 10:31:47] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : f408086a39e747729ba8c28318d91335, msgType : 18
[INFO] [2023-04-12 10:31:48] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-04-12 10:31:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : e267c1b31363491ca8e602963f0f863c, msgType : 19
[DEBUG] [2023-04-12 10:31:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e8d0038c1d8b4cadb008e291124a75e0, msgType : 19
[DEBUG] [2023-04-12 10:31:50] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : bcef18efb1ad405eb3bca7a4128a9f9e, msgType : 19
[DEBUG] [2023-04-12 10:31:50] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 6fbf04c591fc451aa0dcf9506d698304, msgType : 19
[DEBUG] [2023-04-12 10:31:52] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 55427946f60442519200067d53bd2acc, msgType : 19
[DEBUG] [2023-04-12 10:31:52] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 94d463ab6f754bc5827201f0722d49d8, msgType : 19
[DEBUG] [2023-04-12 10:31:54] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 314dc2372ca34294a2f27b2c61e66d5f, msgType : 19
[DEBUG] [2023-04-12 10:31:54] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 18cfd798c24544d0808bfd48b44945ca, msgType : 19
[DEBUG] [2023-04-12 10:31:56] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 96f72470a21a4eaa9e4c2f186c4db314, msgType : 19
[DEBUG] [2023-04-12 10:31:56] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 9fe7c1ea5aeb45ba85d6f9cbcbd7ab61, msgType : 19
[INFO] [2023-04-12 10:31:57] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-04-12 10:31:58] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : d9a25e7e06f44ce995c315fdb1e90750, msgType : 19
[DEBUG] [2023-04-12 10:31:58] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 2a3dae5fd95b467197e594f6c42cf21d, msgType : 19
[DEBUG] [2023-04-12 10:32:00] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 14ada1394c4346c68b2d704dc392ad3b, msgType : 19
[DEBUG] [2023-04-12 10:32:00] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : d449852f80c5452e91999f964927f906, msgType : 19
[DEBUG] [2023-04-12 10:32:02] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 06779518914c4a809410b0ffab9a7fa2, msgType : 19
[DEBUG] [2023-04-12 10:32:02] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 5bc7348203cf41aa8be9bd251b832a84, msgType : 19
[DEBUG] [2023-04-12 10:32:04] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 2c0cbdc1be9a450d86603f0ee6de16bb, msgType : 19
[DEBUG] [2023-04-12 10:32:04] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 3a1b1dc343de4f73a5e5a64487cde957, msgType : 19
[DEBUG] [2023-04-12 10:32:06] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 51af200f3f7449cb97a4563578bc65a4, msgType : 19
[DEBUG] [2023-04-12 10:32:06] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 314bd5f7e3884c42b7c00b1d01794818, msgType : 19
[INFO] [2023-04-12 10:32:07] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-04-12 10:32:08] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 8c09fcd87f4e4609ba62b837e683df02, msgType : 19
[DEBUG] [2023-04-12 10:32:08] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 48232ece7b55467bac888df9deb3bd6f, msgType : 19
[DEBUG] [2023-04-12 10:32:10] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 0666966d60094491a5f7f1fc803182a4, msgType : 19
[DEBUG] [2023-04-12 10:32:10] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : ca7130ec64fa483297b5a4469930c09d, msgType : 19
[DEBUG] [2023-04-12 10:32:12] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : bb093bb4884d4f10925ebdb3f1bd6c90, msgType : 19
[DEBUG] [2023-04-12 10:32:12] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 33073696a5624f7f84d80969640d8a53, msgType : 19
[DEBUG] [2023-04-12 10:32:14] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 71730b295f4b4ca5aff531fb631dbeaf, msgType : 19
[DEBUG] [2023-04-12 10:32:14] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : f1a59b29d16646a3a3647ec31043177e, msgType : 19
[DEBUG] [2023-04-12 10:32:16] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 8de9894d6675413498481d7c7f81e14b, msgType : 19
[DEBUG] [2023-04-12 10:32:16] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 922e0d8aa4644061a872e76d42a5057a, msgType : 19
[INFO] [2023-04-12 10:32:17] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-04-12 10:32:18] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : a20f82943d1940ad888c3ccaeadfad60, msgType : 19
[DEBUG] [2023-04-12 10:32:18] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 5eb88eec6fe54408b40e0af909097d3f, msgType : 19
[DEBUG] [2023-04-12 10:32:20] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e05bd2bc05fb42fba55a50b989504c23, msgType : 19
[DEBUG] [2023-04-12 10:32:20] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : f1754b3b4cf84fa6a84e6fb11d0eca8e, msgType : 19
[DEBUG] [2023-04-12 10:32:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 9b0c66072fc74567b8130ab4f2ed4d26, msgType : 19
[DEBUG] [2023-04-12 10:32:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : c6f1497bce954c7a852fc4284c477b95, msgType : 19
[DEBUG] [2023-04-12 10:32:24] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : dfef07b5f25a48739cec25f9108c3e88, msgType : 19
